Product_id,date,opening_stock,Units Sold,clossing_stock,restock_quantity,store_id
P0017,16-06-22,525,60,465,0,S003
P0018,16-06-22,445,55,390,0,S003
P0019,16-06-22,205,205,0,264,S003
P0020,16-06-22,603,144,459,634,S003
P0001,16-06-22,583,137,446,0,S004
P0002,16-06-22,585,254,331,0,S004
P0003,16-06-22,80,49,31,0,S004
P0004,16-06-22,232,75,157,0,S004
P0005,16-06-22,110,70,40,97,S004
P0006,16-06-22,336,66,270,0,S004
P0007,16-06-22,577,66,511,0,S004
P0008,16-06-22,123,82,41,94,S004
P0009,16-06-22,233,124,109,0,S004
P0010,16-06-22,673,146,527,619,S004
P0011,16-06-22,601,56,545,0,S004
P0012,16-06-22,138,54,84,0,S004
P0013,16-06-22,800,210,590,0,S004
P0014,16-06-22,178,90,88,0,S004
P0015,16-06-22,446,88,358,0,S004
P0016,16-06-22,244,43,201,0,S004
P0017,16-06-22,142,105,37,111,S004
P0018,16-06-22,90,59,31,50,S004
P0019,16-06-22,156,74,82,87,S004
P0020,16-06-22,213,90,123,245,S004
P0001,16-06-22,234,93,141,257,S005
P0002,16-06-22,599,34,565,0,S005
P0003,16-06-22,156,86,70,112,S005
P0004,16-06-22,201,95,106,111,S005
P0005,16-06-22,413,158,255,0,S005
P0006,16-06-22,195,126,69,0,S005
P0007,16-06-22,207,64,143,0,S005
P0008,16-06-22,139,74,65,121,S005
P0009,16-06-22,329,89,240,338,S005
P0010,16-06-22,1023,48,975,0,S005
P0011,16-06-22,561,107,454,0,S005
P0012,16-06-22,299,68,231,0,S005
P0013,16-06-22,765,146,619,0,S005
P0014,16-06-22,493,34,459,0,S005
P0015,16-06-22,245,145,100,325,S005
P0016,16-06-22,343,226,117,691,S005
P0017,16-06-22,176,132,44,117,S005
P0018,16-06-22,65,65,0,97,S005
P0019,16-06-22,198,64,134,0,S005
P0020,16-06-22,148,82,66,86,S005
P0001,17-06-22,233,113,120,220,S001
P0002,17-06-22,91,91,0,243,S001
P0003,17-06-22,443,64,379,0,S001
P0004,17-06-22,128,128,0,348,S001
P0005,17-06-22,259,79,180,0,S001
P0006,17-06-22,564,114,450,0,S001
P0007,17-06-22,628,112,516,626,S001
P0008,17-06-22,96,83,13,122,S001
P0009,17-06-22,144,135,9,173,S001
P0010,17-06-22,557,71,486,0,S001
P0011,17-06-22,321,107,214,213,S001
P0012,17-06-22,527,283,244,452,S001
P0013,17-06-22,184,83,101,0,S001
P0014,17-06-22,781,130,651,0,S001
P0015,17-06-22,166,40,126,0,S001
P0016,17-06-22,649,176,473,0,S001
P0017,17-06-22,138,20,118,0,S001
P0018,17-06-22,96,96,0,239,S001
P0019,17-06-22,88,76,12,113,S001
P0020,17-06-22,198,74,124,0,S001
P0001,17-06-22,518,115,403,0,S002
P0002,17-06-22,411,13,398,0,S002
P0003,17-06-22,112,112,0,0,S002
P0004,17-06-22,403,86,317,0,S002
P0005,17-06-22,676,74,602,0,S002
P0006,17-06-22,85,63,22,126,S002
P0007,17-06-22,195,73,122,0,S002
P0008,17-06-22,91,91,0,166,S002
P0009,17-06-22,327,144,183,331,S002
P0010,17-06-22,160,125,35,128,S002
P0011,17-06-22,385,109,276,551,S002
P0012,17-06-22,760,126,634,0,S002
P0013,17-06-22,149,100,49,0,S002
P0014,17-06-22,152,63,89,0,S002
P0015,17-06-22,285,167,118,0,S002
P0016,17-06-22,358,40,318,0,S002
P0017,17-06-22,473,107,366,453,S002
P0018,17-06-22,144,24,120,0,S002
P0019,17-06-22,790,57,733,0,S002
P0020,17-06-22,195,90,105,0,S002
P0001,17-06-22,301,88,213,0,S003
P0002,17-06-22,905,254,651,0,S003
P0003,17-06-22,139,69,70,113,S003
P0004,17-06-22,353,250,103,553,S003
P0005,17-06-22,126,126,0,0,S003
P0006,17-06-22,178,67,111,0,S003
P0007,17-06-22,567,136,431,0,S003
P0008,17-06-22,201,93,108,0,S003
P0009,17-06-22,111,111,0,223,S003
P0010,17-06-22,192,123,69,0,S003
P0011,17-06-22,114,30,84,0,S003
P0012,17-06-22,198,21,177,0,S003
P0013,17-06-22,1193,113,1080,0,S003
P0014,17-06-22,717,110,607,0,S003
P0015,17-06-22,1637,95,1542,0,S003
P0016,17-06-22,193,82,111,0,S003
P0017,17-06-22,465,60,405,0,S003
P0018,17-06-22,390,85,305,402,S003
P0019,17-06-22,264,118,146,0,S003
P0020,17-06-22,459,62,397,0,S003
P0001,17-06-22,446,227,219,0,S004
P0002,17-06-22,897,180,717,0,S004
P0003,17-06-22,31,31,0,0,S004
P0004,17-06-22,157,85,72,0,S004
P0005,17-06-22,137,43,94,0,S004
P0006,17-06-22,270,178,92,335,S004
P0007,17-06-22,511,88,423,0,S004
P0008,17-06-22,135,63,72,0,S004
P0009,17-06-22,109,105,4,336,S004
P0010,17-06-22,527,135,392,0,S004
P0011,17-06-22,545,85,460,0,S004
P0012,17-06-22,84,84,0,128,S004
P0013,17-06-22,590,74,516,0,S004
P0014,17-06-22,297,65,232,0,S004
P0015,17-06-22,358,62,296,0,S004
P0016,17-06-22,201,50,151,0,S004
P0017,17-06-22,148,140,8,114,S004
P0018,17-06-22,81,61,20,86,S004
P0019,17-06-22,169,104,65,146,S004
P0020,17-06-22,123,62,61,0,S004
P0001,17-06-22,141,141,0,430,S005
P0002,17-06-22,565,78,487,0,S005
P0003,17-06-22,182,121,61,93,S005
P0004,17-06-22,217,116,101,146,S005
P0005,17-06-22,255,138,117,277,S005
P0006,17-06-22,1016,190,826,1215,S005
P0007,17-06-22,376,103,273,0,S005
P0008,17-06-22,186,139,47,139,S005
P0009,17-06-22,240,240,0,723,S005
P0010,17-06-22,975,140,835,0,S005
P0011,17-06-22,454,192,262,765,S005
P0012,17-06-22,231,88,143,0,S005
P0013,17-06-22,619,128,491,0,S005
P0014,17-06-22,459,33,426,0,S005
P0015,17-06-22,100,100,0,0,S005
P0016,17-06-22,117,117,0,0,S005
P0017,17-06-22,161,161,0,207,S005
P0018,17-06-22,97,60,37,100,S005
P0019,17-06-22,134,98,36,246,S005
P0020,17-06-22,152,109,43,118,S005
P0001,18-06-22,120,120,0,302,S001
P0002,18-06-22,243,44,199,0,S001
P0003,18-06-22,379,138,241,0,S001
P0004,18-06-22,0,0,0,0,S001
P0005,18-06-22,1221,187,1034,0,S001
P0006,18-06-22,450,60,390,0,S001
P0007,18-06-22,516,80,436,0,S001
P0008,18-06-22,135,54,81,0,S001
P0009,18-06-22,182,94,88,107,S001
P0010,18-06-22,486,63,423,0,S001
P0011,18-06-22,214,85,129,0,S001
P0012,18-06-22,244,60,184,0,S001
P0013,18-06-22,101,72,29,72,S001
P0014,18-06-22,651,192,459,0,S001
P0015,18-06-22,126,105,21,136,S001
P0016,18-06-22,473,71,402,0,S001
P0017,18-06-22,118,118,0,112,S001
P0018,18-06-22,239,74,165,0,S001
P0019,18-06-22,125,42,83,0,S001
P0020,18-06-22,124,29,95,0,S001
P0001,18-06-22,403,183,220,476,S002
P0002,18-06-22,398,172,226,292,S002
P0003,18-06-22,877,113,764,0,S002
P0004,18-06-22,317,98,219,508,S002
P0005,18-06-22,602,73,529,0,S002
P0006,18-06-22,148,93,55,96,S002
P0007,18-06-22,415,69,346,0,S002
P0008,18-06-22,166,65,101,0,S002
P0009,18-06-22,183,108,75,0,S002
P0010,18-06-22,163,91,72,0,S002
P0011,18-06-22,276,152,124,0,S002
P0012,18-06-22,634,89,545,0,S002
P0013,18-06-22,496,71,425,0,S002
P0014,18-06-22,364,133,231,481,S002
P0015,18-06-22,118,115,3,0,S002
P0016,18-06-22,318,78,240,0,S002
P0017,18-06-22,366,127,239,0,S002
P0018,18-06-22,120,120,0,96,S002
P0019,18-06-22,733,90,643,0,S002
P0020,18-06-22,105,58,47,0,S002
P0001,18-06-22,213,74,139,195,S003
P0002,18-06-22,651,106,545,0,S003
P0003,18-06-22,183,59,124,0,S003
P0004,18-06-22,103,103,0,0,S003
P0005,18-06-22,554,91,463,535,S003
P0006,18-06-22,111,111,0,120,S003
P0007,18-06-22,431,89,342,0,S003
P0008,18-06-22,380,89,291,0,S003
P0009,18-06-22,223,168,55,209,S003
P0010,18-06-22,69,69,0,120,S003
P0011,18-06-22,422,41,381,0,S003
P0012,18-06-22,177,64,113,221,S003
P0013,18-06-22,1080,115,965,0,S003
P0014,18-06-22,607,199,408,462,S003
P0015,18-06-22,1542,84,1458,0,S003
P0016,18-06-22,534,64,470,0,S003
P0017,18-06-22,405,116,289,447,S003
P0018,18-06-22,305,15,290,0,S003
P0019,18-06-22,146,95,51,81,S003
P0020,18-06-22,397,52,345,0,S003
P0001,18-06-22,219,56,163,0,S004
P0002,18-06-22,717,206,511,0,S004
P0003,18-06-22,416,48,368,0,S004
P0004,18-06-22,769,29,740,0,S004
P0005,18-06-22,94,94,0,89,S004
P0006,18-06-22,92,77,15,0,S004
P0007,18-06-22,423,120,303,499,S004
P0008,18-06-22,72,45,27,64,S004
P0009,18-06-22,261,110,151,0,S004
P0010,18-06-22,392,219,173,0,S004
P0011,18-06-22,460,130,330,0,S004
P0012,18-06-22,128,97,31,139,S004
P0013,18-06-22,516,67,449,0,S004
P0014,18-06-22,232,87,145,268,S004
P0015,18-06-22,296,65,231,0,S004
P0016,18-06-22,544,121,423,0,S004
P0017,18-06-22,122,122,0,187,S004
P0018,18-06-22,106,97,9,111,S004
P0019,18-06-22,211,141,70,0,S004
P0020,18-06-22,306,75,231,0,S004
P0001,18-06-22,257,171,86,0,S005
P0002,18-06-22,487,66,421,0,S005
P0003,18-06-22,154,106,48,104,S005
P0004,18-06-22,247,247,0,359,S005
P0005,18-06-22,117,117,0,462,S005
P0006,18-06-22,826,91,735,0,S005
P0007,18-06-22,273,108,165,174,S005
P0008,18-06-22,186,94,92,112,S005
P0009,18-06-22,0,0,0,0,S005
P0010,18-06-22,835,27,808,0,S005
P0011,18-06-22,262,76,186,0,S005
P0012,18-06-22,143,41,102,0,S005
P0013,18-06-22,491,126,365,0,S005
P0014,18-06-22,426,100,326,0,S005
P0015,18-06-22,325,92,233,308,S005
P0016,18-06-22,0,0,0,0,S005
P0017,18-06-22,207,32,175,0,S005
P0018,18-06-22,137,105,32,108,S005
P0019,18-06-22,36,36,0,0,S005
P0020,18-06-22,161,90,71,95,S005
P0001,19-06-22,220,123,97,0,S001
P0002,19-06-22,199,47,152,0,S001
P0003,19-06-22,241,108,133,0,S001
P0004,19-06-22,348,71,277,0,S001
P0005,19-06-22,1034,93,941,0,S001
P0006,19-06-22,390,98,292,0,S001
P0007,19-06-22,436,105,331,0,S001
P0008,19-06-22,81,81,0,81,S001
P0009,19-06-22,195,111,84,119,S001
P0010,19-06-22,423,69,354,365,S001
P0011,19-06-22,342,149,193,282,S001
P0012,19-06-22,636,147,489,0,S001
P0013,19-06-22,101,101,0,192,S001
P0014,19-06-22,459,67,392,0,S001
P0015,19-06-22,157,94,63,86,S001
P0016,19-06-22,402,184,218,434,S001
P0017,19-06-22,112,46,66,0,S001
P0018,19-06-22,165,151,14,186,S001
P0019,19-06-22,83,74,9,89,S001
P0020,19-06-22,401,62,339,0,S001
P0001,19-06-22,220,56,164,0,S002
P0002,19-06-22,226,77,149,0,S002
P0003,19-06-22,764,164,600,0,S002
P0004,19-06-22,219,204,15,0,S002
P0005,19-06-22,529,69,460,0,S002
P0006,19-06-22,151,74,77,0,S002
P0007,19-06-22,346,172,174,569,S002
P0008,19-06-22,101,101,0,141,S002
P0009,19-06-22,406,196,210,342,S002
P0010,19-06-22,72,72,0,200,S002
P0011,19-06-22,124,124,0,0,S002
P0012,19-06-22,545,129,416,541,S002
P0013,19-06-22,425,225,200,721,S002
P0014,19-06-22,231,120,111,0,S002
P0015,19-06-22,3,3,0,0,S002
P0016,19-06-22,240,27,213,0,S002
P0017,19-06-22,239,72,167,0,S002
P0018,19-06-22,96,92,4,140,S002
P0019,19-06-22,643,98,545,0,S002
P0020,19-06-22,355,92,263,0,S002
P0001,19-06-22,139,139,0,372,S003
P0002,19-06-22,545,86,459,0,S003
P0003,19-06-22,124,124,0,210,S003
P0004,19-06-22,0,0,0,511,S003
P0005,19-06-22,463,134,329,0,S003
P0006,19-06-22,120,120,0,125,S003
P0007,19-06-22,1144,83,1061,0,S003
P0008,19-06-22,291,74,217,0,S003
P0009,19-06-22,264,227,37,0,S003
P0010,19-06-22,120,115,5,154,S003
P0011,19-06-22,381,21,360,0,S003
P0012,19-06-22,113,102,11,0,S003
P0013,19-06-22,965,211,754,0,S003
P0014,19-06-22,408,107,301,0,S003
P0015,19-06-22,1458,193,1265,0,S003
P0016,19-06-22,470,78,392,0,S003
P0017,19-06-22,289,113,176,0,S003
P0018,19-06-22,290,55,235,0,S003
P0019,19-06-22,132,107,25,135,S003
P0020,19-06-22,345,67,278,0,S003
P0001,19-06-22,1050,189,861,0,S004
P0002,19-06-22,511,78,433,0,S004
P0003,19-06-22,368,104,264,238,S004
P0004,19-06-22,740,145,595,0,S004
P0005,19-06-22,89,89,0,79,S004
P0006,19-06-22,350,72,278,0,S004
P0007,19-06-22,303,175,128,0,S004
P0008,19-06-22,91,28,63,50,S004
P0009,19-06-22,151,122,29,0,S004
P0010,19-06-22,173,146,27,768,S004
P0011,19-06-22,951,66,885,0,S004
P0012,19-06-22,170,9,161,0,S004
P0013,19-06-22,449,83,366,427,S004
P0014,19-06-22,145,69,76,0,S004
P0015,19-06-22,231,51,180,232,S004
P0016,19-06-22,423,90,333,0,S004
P0017,19-06-22,187,80,107,0,S004
P0018,19-06-22,120,44,76,0,S004
P0019,19-06-22,70,62,8,119,S004
P0020,19-06-22,231,39,192,0,S004
P0001,19-06-22,516,167,349,0,S005
P0002,19-06-22,421,51,370,0,S005
P0003,19-06-22,152,98,54,95,S005
P0004,19-06-22,359,169,190,0,S005
P0005,19-06-22,277,91,186,0,S005
P0006,19-06-22,735,142,593,0,S005
P0007,19-06-22,165,165,0,357,S005
P0008,19-06-22,204,191,13,164,S005
P0009,19-06-22,338,208,130,0,S005
P0010,19-06-22,808,155,653,0,S005
P0011,19-06-22,186,111,75,0,S005
P0012,19-06-22,615,55,560,0,S005
P0013,19-06-22,365,175,190,565,S005
P0014,19-06-22,326,76,250,384,S005
P0015,19-06-22,233,120,113,0,S005
P0016,19-06-22,691,96,595,0,S005
P0017,19-06-22,175,108,67,114,S005
P0018,19-06-22,140,90,50,0,S005
P0019,19-06-22,246,77,169,0,S005
P0020,19-06-22,166,40,126,0,S005
P0001,20-06-22,399,69,330,0,S001
P0002,20-06-22,152,75,77,0,S001
P0003,20-06-22,761,155,606,0,S001
P0004,20-06-22,277,97,180,316,S001
P0005,20-06-22,941,184,757,0,S001
P0006,20-06-22,292,52,240,0,S001
P0007,20-06-22,331,112,219,0,S001
P0008,20-06-22,81,81,0,128,S001
P0009,20-06-22,203,91,112,0,S001
P0010,20-06-22,354,30,324,0,S001
P0011,20-06-22,193,79,114,0,S001
P0012,20-06-22,489,121,368,0,S001
P0013,20-06-22,192,158,34,151,S001
P0014,20-06-22,392,132,260,371,S001
P0015,20-06-22,149,90,59,128,S001
P0016,20-06-22,218,195,23,730,S001
P0017,20-06-22,66,66,0,138,S001
P0018,20-06-22,200,159,41,203,S001
P0019,20-06-22,98,54,44,68,S001
P0020,20-06-22,339,81,258,333,S001
P0001,20-06-22,164,122,42,0,S002
P0002,20-06-22,441,70,371,0,S002
P0003,20-06-22,600,164,436,0,S002
P0004,20-06-22,15,15,0,0,S002
P0005,20-06-22,460,61,399,0,S002
P0006,20-06-22,77,77,0,173,S002
P0007,20-06-22,174,70,104,0,S002
P0008,20-06-22,141,108,33,158,S002
P0009,20-06-22,210,40,170,0,S002
P0010,20-06-22,200,82,118,0,S002
P0011,20-06-22,551,129,422,0,S002
P0012,20-06-22,416,126,290,0,S002
P0013,20-06-22,200,167,33,0,S002
P0014,20-06-22,111,86,25,0,S002
P0015,20-06-22,488,85,403,0,S002
P0016,20-06-22,213,26,187,0,S002
P0017,20-06-22,620,117,503,0,S002
P0018,20-06-22,144,61,83,0,S002
P0019,20-06-22,545,91,454,0,S002
P0020,20-06-22,263,69,194,0,S002
P0001,20-06-22,195,97,98,0,S003
P0002,20-06-22,459,204,255,783,S003
P0003,20-06-22,210,210,0,184,S003
P0004,20-06-22,553,202,351,0,S003
P0005,20-06-22,329,40,289,0,S003
P0006,20-06-22,125,95,30,126,S003
P0007,20-06-22,1061,50,1011,0,S003
P0008,20-06-22,217,66,151,170,S003
P0009,20-06-22,37,37,0,115,S003
P0010,20-06-22,159,159,0,129,S003
P0011,20-06-22,360,126,234,0,S003
P0012,20-06-22,232,67,165,213,S003
P0013,20-06-22,754,177,577,899,S003
P0014,20-06-22,301,112,189,0,S003
P0015,20-06-22,1265,162,1103,0,S003
P0016,20-06-22,392,227,165,406,S003
P0017,20-06-22,176,36,140,0,S003
P0018,20-06-22,235,57,178,0,S003
P0019,20-06-22,160,102,58,96,S003
P0020,20-06-22,912,57,855,0,S003
P0001,20-06-22,861,121,740,0,S004
P0002,20-06-22,433,143,290,0,S004
P0003,20-06-22,264,80,184,0,S004
P0004,20-06-22,595,186,409,652,S004
P0005,20-06-22,79,79,0,107,S004
P0006,20-06-22,278,61,217,0,S004
P0007,20-06-22,128,128,0,1035,S004
P0008,20-06-22,113,61,52,92,S004
P0009,20-06-22,365,76,289,388,S004
P0010,20-06-22,646,119,527,0,S004
P0011,20-06-22,885,83,802,0,S004
P0012,20-06-22,161,118,43,152,S004
P0013,20-06-22,366,130,236,0,S004
P0014,20-06-22,344,43,301,0,S004
P0015,20-06-22,180,99,81,317,S004
P0016,20-06-22,333,54,279,0,S004
P0017,20-06-22,107,107,0,122,S004
P0018,20-06-22,76,76,0,85,S004
P0019,20-06-22,127,73,54,98,S004
P0020,20-06-22,192,72,120,0,S004
P0001,20-06-22,349,137,212,519,S005
P0002,20-06-22,370,141,229,429,S005
P0003,20-06-22,149,137,12,107,S005
P0004,20-06-22,190,190,0,343,S005
P0005,20-06-22,648,178,470,0,S005
P0006,20-06-22,593,59,534,0,S005
P0007,20-06-22,174,87,87,0,S005
P0008,20-06-22,177,177,0,198,S005
P0009,20-06-22,853,126,727,0,S005
P0010,20-06-22,653,92,561,0,S005
P0011,20-06-22,75,75,0,0,S005
P0012,20-06-22,560,53,507,0,S005
P0013,20-06-22,190,108,82,0,S005
P0014,20-06-22,250,7,243,0,S005
P0015,20-06-22,421,112,309,0,S005
P0016,20-06-22,595,98,497,0,S005
P0017,20-06-22,181,114,67,176,S005
P0018,20-06-22,50,50,0,124,S005
P0019,20-06-22,169,45,124,0,S005
P0020,20-06-22,126,70,56,64,S005
P0001,21-06-22,330,126,204,0,S001
P0002,21-06-22,77,77,0,134,S001
P0003,21-06-22,606,102,504,0,S001
P0004,21-06-22,180,154,26,0,S001
P0005,21-06-22,757,191,566,762,S001
P0006,21-06-22,240,140,100,440,S001
P0007,21-06-22,845,92,753,0,S001
P0008,21-06-22,128,117,11,115,S001
P0009,21-06-22,112,91,21,117,S001
P0010,21-06-22,324,75,249,0,S001
P0011,21-06-22,396,135,261,0,S001
P0012,21-06-22,368,152,216,427,S001
P0013,21-06-22,185,70,115,0,S001
P0014,21-06-22,260,130,130,0,S001
P0015,21-06-22,187,136,51,114,S001
P0016,21-06-22,23,23,0,0,S001
P0017,21-06-22,138,53,85,0,S001
P0018,21-06-22,244,122,122,0,S001
P0019,21-06-22,112,112,0,179,S001
P0020,21-06-22,258,76,182,0,S001
P0001,21-06-22,518,206,312,438,S002
P0002,21-06-22,371,75,296,0,S002
P0003,21-06-22,436,218,218,687,S002
P0004,21-06-22,508,110,398,402,S002
P0005,21-06-22,399,112,287,496,S002
P0006,21-06-22,173,138,35,163,S002
P0007,21-06-22,104,80,24,0,S002
P0008,21-06-22,191,177,14,154,S002
P0009,21-06-22,512,56,456,0,S002
P0010,21-06-22,118,117,1,163,S002
P0011,21-06-22,422,141,281,461,S002
P0012,21-06-22,290,56,234,0,S002
P0013,21-06-22,33,7,26,0,S002
P0014,21-06-22,25,25,0,447,S002
P0015,21-06-22,403,86,317,416,S002
P0016,21-06-22,187,101,86,278,S002
P0017,21-06-22,503,92,411,0,S002
P0018,21-06-22,83,83,0,101,S002
P0019,21-06-22,454,93,361,522,S002
P0020,21-06-22,194,35,159,0,S002
P0001,21-06-22,470,139,331,0,S003
P0002,21-06-22,255,59,196,0,S003
P0003,21-06-22,184,59,125,0,S003
P0004,21-06-22,351,133,218,0,S003
P0005,21-06-22,289,89,200,0,S003
P0006,21-06-22,156,58,98,93,S003
P0007,21-06-22,1011,222,789,0,S003
P0008,21-06-22,151,122,29,0,S003
P0009,21-06-22,115,97,18,68,S003
P0010,21-06-22,129,129,0,170,S003
P0011,21-06-22,234,145,89,284,S003
P0012,21-06-22,165,96,69,0,S003
P0013,21-06-22,577,141,436,0,S003
P0014,21-06-22,651,144,507,0,S003
P0015,21-06-22,1103,58,1045,0,S003
P0016,21-06-22,165,81,84,0,S003
P0017,21-06-22,140,50,90,0,S003
P0018,21-06-22,580,117,463,420,S003
P0019,21-06-22,154,84,70,118,S003
P0020,21-06-22,855,54,801,0,S003
P0001,21-06-22,740,211,529,656,S004
P0002,21-06-22,290,117,173,349,S004
P0003,21-06-22,184,33,151,0,S004
P0004,21-06-22,409,160,249,0,S004
P0005,21-06-22,107,71,36,99,S004
P0006,21-06-22,217,161,56,332,S004
P0007,21-06-22,0,0,0,0,S004
P0008,21-06-22,144,99,45,97,S004
P0009,21-06-22,289,71,218,0,S004
P0010,21-06-22,527,75,452,0,S004
P0011,21-06-22,802,59,743,0,S004
P0012,21-06-22,195,72,123,0,S004
P0013,21-06-22,236,81,155,0,S004
P0014,21-06-22,301,109,192,0,S004
P0015,21-06-22,81,72,9,0,S004
P0016,21-06-22,279,45,234,0,S004
P0017,21-06-22,122,79,43,114,S004
P0018,21-06-22,85,81,4,103,S004
P0019,21-06-22,152,133,19,206,S004
P0020,21-06-22,120,53,67,147,S004
P0001,21-06-22,212,205,7,0,S005
P0002,21-06-22,229,106,123,0,S005
P0003,21-06-22,119,105,14,94,S005
P0004,21-06-22,343,174,169,0,S005
P0005,21-06-22,470,101,369,0,S005
P0006,21-06-22,1749,104,1645,0,S005
P0007,21-06-22,444,320,124,622,S005
P0008,21-06-22,198,198,0,180,S005
P0009,21-06-22,727,147,580,0,S005
P0010,21-06-22,561,102,459,0,S005
P0011,21-06-22,765,94,671,0,S005
P0012,21-06-22,507,86,421,0,S005
P0013,21-06-22,82,82,0,0,S005
P0014,21-06-22,243,76,167,0,S005
P0015,21-06-22,309,135,174,333,S005
P0016,21-06-22,497,166,331,683,S005
P0017,21-06-22,243,167,76,159,S005
P0018,21-06-22,124,124,0,301,S005
P0019,21-06-22,124,101,23,169,S005
P0020,21-06-22,120,10,110,0,S005
P0001,22-06-22,204,63,141,216,S001
P0002,22-06-22,134,96,38,87,S001
P0003,22-06-22,504,75,429,433,S001
P0004,22-06-22,342,77,265,0,S001
P0005,22-06-22,566,108,458,0,S001
P0006,22-06-22,100,99,1,0,S001
P0007,22-06-22,753,110,643,0,S001
P0008,22-06-22,126,126,0,166,S001
P0009,22-06-22,138,125,13,122,S001
P0010,22-06-22,249,117,132,0,S001
P0011,22-06-22,261,104,157,245,S001
P0012,22-06-22,216,199,17,0,S001
P0013,22-06-22,115,115,0,131,S001
P0014,22-06-22,130,130,0,709,S001
P0015,22-06-22,165,108,57,158,S001
P0016,22-06-22,434,218,216,0,S001
P0017,22-06-22,85,85,0,178,S001
P0018,22-06-22,122,122,0,262,S001
P0019,22-06-22,179,38,141,0,S001
P0020,22-06-22,182,60,122,0,S001
P0001,22-06-22,312,103,209,0,S002
P0002,22-06-22,296,48,248,0,S002
P0003,22-06-22,218,128,90,0,S002
P0004,22-06-22,398,129,269,0,S002
P0005,22-06-22,287,91,196,0,S002
P0006,22-06-22,198,80,118,0,S002
P0007,22-06-22,593,89,504,0,S002
P0008,22-06-22,168,75,93,0,S002
P0009,22-06-22,456,123,333,404,S002
P0010,22-06-22,164,153,11,164,S002
P0011,22-06-22,281,134,147,0,S002
P0012,22-06-22,234,65,169,0,S002
P0013,22-06-22,747,142,605,0,S002
P0014,22-06-22,481,118,363,0,S002
P0015,22-06-22,317,107,210,0,S002
P0016,22-06-22,86,84,2,0,S002
P0017,22-06-22,411,36,375,0,S002
P0018,22-06-22,101,71,30,113,S002
P0019,22-06-22,361,66,295,0,S002
P0020,22-06-22,159,70,89,300,S002
P0001,22-06-22,331,92,239,0,S003
P0002,22-06-22,196,141,55,0,S003
P0003,22-06-22,125,63,62,72,S003
P0004,22-06-22,729,204,525,0,S003
P0005,22-06-22,735,61,674,0,S003
P0006,22-06-22,191,133,58,161,S003
P0007,22-06-22,789,48,741,0,S003
P0008,22-06-22,199,64,135,169,S003
P0009,22-06-22,86,86,0,122,S003
P0010,22-06-22,170,76,94,0,S003
P0011,22-06-22,89,89,0,0,S003
P0012,22-06-22,282,69,213,0,S003
P0013,22-06-22,436,120,316,0,S003
P0014,22-06-22,507,154,353,0,S003
P0015,22-06-22,1045,217,828,0,S003
P0016,22-06-22,490,147,343,0,S003
P0017,22-06-22,537,55,482,0,S003
P0018,22-06-22,463,62,401,0,S003
P0019,22-06-22,188,91,97,0,S003
P0020,22-06-22,801,94,707,0,S003
P0001,22-06-22,529,78,451,0,S004
P0002,22-06-22,173,173,0,0,S004
P0003,22-06-22,389,54,335,0,S004
P0004,22-06-22,249,135,114,0,S004
P0005,22-06-22,135,71,64,134,S004
P0006,22-06-22,56,56,0,0,S004
P0007,22-06-22,499,124,375,0,S004
P0008,22-06-22,142,90,52,127,S004
P0009,22-06-22,218,108,110,0,S004
P0010,22-06-22,452,163,289,0,S004
P0011,22-06-22,743,98,645,0,S004
P0012,22-06-22,123,95,28,89,S004
P0013,22-06-22,582,119,463,0,S004
P0014,22-06-22,192,107,85,229,S004
P0015,22-06-22,241,119,122,0,S004
P0016,22-06-22,234,101,133,302,S004
P0017,22-06-22,157,60,97,0,S004
P0018,22-06-22,107,85,22,118,S004
P0019,22-06-22,225,106,119,0,S004
P0020,22-06-22,67,67,0,201,S004
P0001,22-06-22,526,197,329,0,S005
P0002,22-06-22,123,123,0,0,S005
P0003,22-06-22,108,74,34,65,S005
P0004,22-06-22,169,118,51,191,S005
P0005,22-06-22,369,230,139,446,S005
P0006,22-06-22,1645,223,1422,0,S005
P0007,22-06-22,124,124,0,0,S005
P0008,22-06-22,180,179,1,161,S005
P0009,22-06-22,580,213,367,671,S005
P0010,22-06-22,459,117,342,484,S005
P0011,22-06-22,671,85,586,0,S005
P0012,22-06-22,421,45,376,0,S005
P0013,22-06-22,565,142,423,619,S005
P0014,22-06-22,551,89,462,0,S005
P0015,22-06-22,174,174,0,0,S005
P0016,22-06-22,331,150,181,0,S005
P0017,22-06-22,235,32,203,0,S005
P0018,22-06-22,301,162,139,0,S005
P0019,22-06-22,23,23,0,163,S005
P0020,22-06-22,110,87,23,111,S005
P0001,23-06-22,141,44,97,0,S001
P0002,23-06-22,125,80,45,85,S001
P0003,23-06-22,429,111,318,0,S001
P0004,23-06-22,265,121,144,0,S001
P0005,23-06-22,458,158,300,0,S001
P0006,23-06-22,1,1,0,0,S001
P0007,23-06-22,643,110,533,702,S001
P0008,23-06-22,166,117,49,0,S001
P0009,23-06-22,135,84,51,99,S001
P0010,23-06-22,497,66,431,0,S001
P0011,23-06-22,157,42,115,0,S001
P0012,23-06-22,444,151,293,0,S001
P0013,23-06-22,131,33,98,0,S001
P0014,23-06-22,371,109,262,0,S001
P0015,23-06-22,215,62,153,0,S001
P0016,23-06-22,946,281,665,0,S001
P0017,23-06-22,178,47,131,0,S001
P0018,23-06-22,262,160,102,197,S001
P0019,23-06-22,141,101,40,123,S001
