product_id,product_name,Category,sku,unit,reorder_level
P0014,Electronics,Electronics,,164,88
P0015,Furniture,Furniture,,85,40
P0016,Furniture,Furniture,,200,154
P0017,Electronics,Electronics,,142,47
P0018,Clothing,Clothing,,75,126
P0019,Groceries,Groceries,,238,65
P0020,Clothing,Clothing,,158,167
P0001,Groceries,Groceries,,27,173
P0002,Toys,Toys,,290,65
P0003,Groceries,Groceries,,201,86
P0004,Clothing,Clothing,,8,37
P0005,Toys,Toys,,59,128
P0006,Furniture,Furniture,,7,94
P0007,Groceries,Groceries,,175,105
P0008,Furniture,Furniture,,187,35
P0009,Groceries,Groceries,,3,195
P0010,Toys,Toys,,52,55
P0011,Furniture,Furniture,,74,26
P0012,Electronics,Electronics,,13,145
P0013,Clothing,Clothing,,17,99
P0014,Furniture,Furniture,,95,55
P0015,Furniture,Furniture,,171,170
P0016,Groceries,Groceries,,107,26
P0017,Clothing,Clothing,,194,183
P0018,Electronics,Electronics,,104,163
P0019,Furniture,Furniture,,206,125
P0020,Clothing,Clothing,,226,57
P0001,Toys,Toys,,34,81
P0002,Clothing,Clothing,,247,122
P0003,Furniture,Furniture,,52,58
P0004,Electronics,Electronics,,92,130
P0005,Electronics,Electronics,,197,44
P0006,Furniture,Furniture,,102,109
P0007,Furniture,Furniture,,172,46
P0008,Toys,Toys,,192,28
P0009,Furniture,Furniture,,7,68
P0010,Electronics,Electronics,,34,98
P0011,Clothing,Clothing,,91,94
P0012,Groceries,Groceries,,388,139
P0013,Groceries,Groceries,,146,197
P0014,Clothing,Clothing,,53,169
P0015,Toys,Toys,,132,69
P0016,Electronics,Electronics,,201,172
P0017,Toys,Toys,,72,130
P0018,Toys,Toys,,96,81
P0019,Furniture,Furniture,,286,88
P0020,Electronics,Electronics,,72,73
P0001,Furniture,Furniture,,426,73
P0002,Furniture,Furniture,,150,88
P0003,Electronics,Electronics,,13,127
P0004,Furniture,Furniture,,74,55
P0005,Furniture,Furniture,,184,188
P0006,Groceries,Groceries,,9,98
P0007,Toys,Toys,,52,134
P0008,Clothing,Clothing,,178,187
P0009,Toys,Toys,,118,129
P0010,Electronics,Electronics,,177,84
P0011,Electronics,Electronics,,222,51
P0012,Electronics,Electronics,,45,122
P0013,Furniture,Furniture,,295,199
P0014,Electronics,Electronics,,189,38
P0015,Toys,Toys,,135,87
P0016,Furniture,Furniture,,31,47
P0017,Groceries,Groceries,,208,190
P0018,Furniture,Furniture,,137,85
P0019,Electronics,Electronics,,93,150
P0020,Clothing,Clothing,,83,110
P0001,Toys,Toys,,32,165
P0002,Furniture,Furniture,,34,148
P0003,Electronics,Electronics,,138,195
P0004,Toys,Toys,,164,160
P0005,Electronics,Electronics,,102,144
P0006,Electronics,Electronics,,216,36
P0007,Electronics,Electronics,,387,99
P0008,Groceries,Groceries,,36,192
P0009,Groceries,Groceries,,166,49
P0010,Furniture,Furniture,,0,101
P0011,Electronics,Electronics,,62,164
P0012,Electronics,Electronics,,78,84
P0013,Toys,Toys,,20,91
P0014,Clothing,Clothing,,46,168
P0015,Electronics,Electronics,,106,125
P0016,Toys,Toys,,30,69
P0017,Groceries,Groceries,,24,173
P0018,Electronics,Electronics,,41,180
P0019,Furniture,Furniture,,10,103
P0020,Furniture,Furniture,,62,134
P0001,Groceries,Groceries,,76,143
P0002,Groceries,Groceries,,336,192
P0003,Toys,Toys,,213,133
P0004,Groceries,Groceries,,141,63
P0005,Groceries,Groceries,,152,137
P0006,Furniture,Furniture,,85,126
P0007,Toys,Toys,,4,83
P0008,Furniture,Furniture,,119,120
P0009,Furniture,Furniture,,214,96
P0010,Furniture,Furniture,,139,159
P0011,Toys,Toys,,42,99
P0012,Furniture,Furniture,,44,22
P0013,Groceries,Groceries,,33,24
P0014,Clothing,Clothing,,48,195
P0015,Electronics,Electronics,,120,184
P0016,Clothing,Clothing,,143,78
P0017,Electronics,Electronics,,219,136
P0018,Groceries,Groceries,,196,148
P0019,Toys,Toys,,166,119
P0020,Toys,Toys,,57,165
P0001,Groceries,Groceries,,260,73
P0002,Toys,Toys,,51,100
P0003,Toys,Toys,,209,115
P0004,Clothing,Clothing,,72,84
P0005,Furniture,Furniture,,55,118
P0006,Electronics,Electronics,,422,27
P0007,Clothing,Clothing,,190,27
P0008,Furniture,Furniture,,456,126
P0009,Clothing,Clothing,,108,187
P0010,Groceries,Groceries,,3,80
P0011,Toys,Toys,,158,199
P0012,Clothing,Clothing,,35,119
P0013,Furniture,Furniture,,13,113
P0014,Clothing,Clothing,,201,103
P0015,Groceries,Groceries,,6,131
P0016,Clothing,Clothing,,417,148
P0017,Clothing,Clothing,,371,78
P0018,Electronics,Electronics,,14,74
P0019,Clothing,Clothing,,75,66
P0020,Toys,Toys,,206,34
P0001,Groceries,Groceries,,444,177
P0002,Groceries,Groceries,,335,64
P0003,Electronics,Electronics,,17,128
P0004,Electronics,Electronics,,46,27
P0005,Clothing,Clothing,,84,149
P0006,Toys,Toys,,112,138
P0007,Clothing,Clothing,,64,89
P0008,Toys,Toys,,29,47
P0009,Furniture,Furniture,,140,119
P0010,Electronics,Electronics,,315,178
P0011,Electronics,Electronics,,144,48
P0012,Groceries,Groceries,,127,195
P0013,Electronics,Electronics,,243,142
P0014,Electronics,Electronics,,2,176
P0015,Clothing,Clothing,,179,147
P0016,Furniture,Furniture,,166,54
P0017,Groceries,Groceries,,121,100
P0018,Toys,Toys,,173,66
P0019,Groceries,Groceries,,70,189
P0020,Groceries,Groceries,,133,124
P0001,Toys,Toys,,38,61
P0002,Groceries,Groceries,,105,101
P0003,Groceries,Groceries,,187,170
P0004,Electronics,Electronics,,64,40
P0005,Electronics,Electronics,,63,101
P0006,Groceries,Groceries,,83,129
P0007,Clothing,Clothing,,106,56
P0008,Toys,Toys,,146,143
P0009,Toys,Toys,,44,42
P0010,Toys,Toys,,158,60
P0011,Toys,Toys,,194,62
P0012,Clothing,Clothing,,119,182
P0013,Electronics,Electronics,,295,128
P0014,Clothing,Clothing,,275,108
P0015,Groceries,Groceries,,211,125
P0016,Electronics,Electronics,,333,185
P0017,Clothing,Clothing,,318,193
P0018,Toys,Toys,,187,165
P0019,Electronics,Electronics,,110,32
P0020,Groceries,Groceries,,60,21
P0001,Groceries,Groceries,,183,43
P0002,Groceries,Groceries,,203,138
P0003,Furniture,Furniture,,66,180
P0004,Clothing,Clothing,,74,151
P0005,Groceries,Groceries,,126,170
P0006,Electronics,Electronics,,27,200
P0007,Electronics,Electronics,,156,172
P0008,Electronics,Electronics,,52,22
P0009,Furniture,Furniture,,271,31
P0010,Toys,Toys,,27,48
P0011,Toys,Toys,,263,190
P0012,Electronics,Electronics,,5,127
P0013,Electronics,Electronics,,261,158
P0014,Toys,Toys,,8,153
P0015,Clothing,Clothing,,3,193
P0016,Furniture,Furniture,,4,116
P0017,Groceries,Groceries,,330,33
P0018,Groceries,Groceries,,79,86
P0019,Clothing,Clothing,,62,23
P0020,Clothing,Clothing,,226,131
P0001,Groceries,Groceries,,39,70
P0002,Electronics,Electronics,,62,50
P0003,Groceries,Groceries,,289,55
P0004,Furniture,Furniture,,57,166
P0005,Clothing,Clothing,,219,45
P0006,Groceries,Groceries,,14,85
P0007,Clothing,Clothing,,25,168
P0008,Furniture,Furniture,,84,30
P0009,Toys,Toys,,106,90
P0010,Groceries,Groceries,,192,107
P0011,Toys,Toys,,23,113
P0012,Groceries,Groceries,,195,122
P0013,Furniture,Furniture,,393,33
P0014,Clothing,Clothing,,11,161
P0015,Electronics,Electronics,,68,120
P0016,Electronics,Electronics,,226,190
P0017,Toys,Toys,,28,29
P0018,Groceries,Groceries,,347,135
P0019,Furniture,Furniture,,24,107
P0020,Groceries,Groceries,,247,31
P0001,Clothing,Clothing,,163,188
P0002,Toys,Toys,,16,82
P0003,Groceries,Groceries,,283,25
P0004,Furniture,Furniture,,135,29
P0005,Clothing,Clothing,,85,46
P0006,Toys,Toys,,283,173
P0007,Toys,Toys,,5,109
P0008,Toys,Toys,,137,136
P0009,Toys,Toys,,98,70
P0010,Clothing,Clothing,,104,153
P0011,Toys,Toys,,49,185
P0012,Toys,Toys,,233,102
P0013,Toys,Toys,,249,56
P0014,Toys,Toys,,88,68
P0015,Electronics,Electronics,,247,87
P0016,Electronics,Electronics,,181,79
P0017,Toys,Toys,,164,26
P0018,Furniture,Furniture,,205,116
P0019,Clothing,Clothing,,1,150
P0020,Furniture,Furniture,,352,41
P0001,Clothing,Clothing,,175,144
P0002,Electronics,Electronics,,87,129
P0003,Clothing,Clothing,,198,99
P0004,Clothing,Clothing,,187,41
P0005,Groceries,Groceries,,328,109
P0006,Furniture,Furniture,,56,88
P0007,Electronics,Electronics,,152,172
P0008,Groceries,Groceries,,148,26
P0009,Clothing,Clothing,,36,148
P0010,Toys,Toys,,50,158
P0011,Clothing,Clothing,,47,165
P0012,Electronics,Electronics,,8,50
P0013,Clothing,Clothing,,88,126
P0014,Toys,Toys,,6,68
P0015,Toys,Toys,,287,96
P0016,Toys,Toys,,163,37
P0017,Groceries,Groceries,,203,187
P0018,Groceries,Groceries,,18,20
P0019,Toys,Toys,,94,96
P0020,Toys,Toys,,168,51
P0001,Toys,Toys,,186,187
P0002,Furniture,Furniture,,20,142
P0003,Electronics,Electronics,,244,157
P0004,Toys,Toys,,290,48
P0005,Furniture,Furniture,,189,32
P0006,Furniture,Furniture,,29,142
P0007,Furniture,Furniture,,220,175
P0008,Furniture,Furniture,,200,109
P0009,Groceries,Groceries,,143,163
P0010,Furniture,Furniture,,42,182
P0011,Electronics,Electronics,,79,72
P0012,Furniture,Furniture,,227,179
P0013,Groceries,Groceries,,92,164
P0014,Groceries,Groceries,,113,96
P0015,Clothing,Clothing,,10,79
P0016,Groceries,Groceries,,86,199
P0017,Furniture,Furniture,,28,82
P0018,Electronics,Electronics,,25,127
P0019,Furniture,Furniture,,335,80
P0020,Furniture,Furniture,,58,33
P0001,Toys,Toys,,365,109
P0002,Groceries,Groceries,,36,61
P0003,Toys,Toys,,278,68
P0004,Groceries,Groceries,,141,156
P0005,Clothing,Clothing,,307,42
P0006,Groceries,Groceries,,30,136
P0007,Groceries,Groceries,,32,117
P0008,Furniture,Furniture,,38,49
P0009,Furniture,Furniture,,85,119
P0010,Electronics,Electronics,,332,81
P0011,Electronics,Electronics,,101,43
P0012,Toys,Toys,,227,71
P0013,Groceries,Groceries,,241,146
P0014,Toys,Toys,,191,66
P0015,Toys,Toys,,160,139
P0016,Toys,Toys,,302,157
P0017,Electronics,Electronics,,122,75
P0018,Electronics,Electronics,,91,186
P0019,Toys,Toys,,8,157
P0020,Furniture,Furniture,,39,143
P0001,Clothing,Clothing,,224,153
P0002,Groceries,Groceries,,33,81
P0003,Electronics,Electronics,,22,38
P0004,Toys,Toys,,282,67
P0005,Furniture,Furniture,,87,79
P0006,Electronics,Electronics,,126,52
P0007,Electronics,Electronics,,346,135
P0008,Toys,Toys,,7,116
P0009,Groceries,Groceries,,54,43
P0010,Clothing,Clothing,,376,111
P0011,Furniture,Furniture,,28,55
P0012,Furniture,Furniture,,47,109
P0013,Clothing,Clothing,,233,105
P0014,Electronics,Electronics,,303,121
P0015,Groceries,Groceries,,37,70
P0016,Furniture,Furniture,,34,174
P0017,Clothing,Clothing,,8,104
P0018,Toys,Toys,,42,45
P0019,Electronics,Electronics,,277,193
P0020,Electronics,Electronics,,110,191
P0001,Toys,Toys,,12,35
P0002,Groceries,Groceries,,87,128
P0003,Clothing,Clothing,,152,39
P0004,Clothing,Clothing,,44,91
P0005,Clothing,Clothing,,169,186
P0006,Toys,Toys,,43,62
P0007,Groceries,Groceries,,383,120
P0008,Electronics,Electronics,,251,152
P0009,Toys,Toys,,106,144
P0010,Toys,Toys,,17,97
P0011,Toys,Toys,,4,86
P0012,Toys,Toys,,60,152
P0013,Furniture,Furniture,,398,121
P0014,Toys,Toys,,361,146
P0015,Furniture,Furniture,,207,187
P0016,Furniture,Furniture,,33,98
P0017,Groceries,Groceries,,53,78
P0018,Electronics,Electronics,,444,143
P0019,Groceries,Groceries,,177,171
P0020,Toys,Toys,,53,145
P0001,Toys,Toys,,346,159
P0002,Clothing,Clothing,,84,114
P0003,Clothing,Clothing,,42,91
P0004,Groceries,Groceries,,187,21
P0005,Groceries,Groceries,,36,191
P0006,Groceries,Groceries,,155,190
P0007,Clothing,Clothing,,91,56
P0008,Furniture,Furniture,,16,102
P0009,Clothing,Clothing,,252,175
P0010,Furniture,Furniture,,181,48
P0011,Electronics,Electronics,,62,167
P0012,Groceries,Groceries,,83,59
P0013,Groceries,Groceries,,255,108
P0014,Clothing,Clothing,,379,65
P0015,Clothing,Clothing,,1,123
P0016,Groceries,Groceries,,446,64
P0017,Electronics,Electronics,,394,36
P0018,Furniture,Furniture,,362,84
P0019,Clothing,Clothing,,430,35
P0020,Groceries,Groceries,,152,114
P0001,Toys,Toys,,20,151
P0002,Clothing,Clothing,,36,167
P0003,Groceries,Groceries,,266,174
P0004,Toys,Toys,,114,93
P0005,Furniture,Furniture,,178,83
P0006,Electronics,Electronics,,60,168
P0007,Electronics,Electronics,,201,77
P0008,Groceries,Groceries,,67,45
P0009,Clothing,Clothing,,284,44
P0010,Clothing,Clothing,,117,90
P0011,Clothing,Clothing,,213,102
P0012,Toys,Toys,,1,55
P0013,Electronics,Electronics,,55,182
P0014,Furniture,Furniture,,135,94
P0015,Furniture,Furniture,,9,58
P0016,Toys,Toys,,151,100
P0017,Electronics,Electronics,,109,50
P0018,Furniture,Furniture,,229,97
P0019,Clothing,Clothing,,55,173
P0020,Groceries,Groceries,,110,28
P0001,Groceries,Groceries,,47,185
P0002,Clothing,Clothing,,274,99
P0003,Electronics,Electronics,,42,145
P0004,Furniture,Furniture,,199,72
P0005,Electronics,Electronics,,147,187
P0006,Furniture,Furniture,,90,83
P0007,Furniture,Furniture,,30,108
P0008,Furniture,Furniture,,28,57
P0009,Groceries,Groceries,,2,186
P0010,Toys,Toys,,259,174
P0011,Furniture,Furniture,,284,101
P0012,Clothing,Clothing,,131,75
P0013,Electronics,Electronics,,93,54
P0014,Toys,Toys,,52,81
P0015,Furniture,Furniture,,435,137
P0016,Groceries,Groceries,,120,109
P0017,Electronics,Electronics,,38,188
P0018,Furniture,Furniture,,146,56
P0019,Furniture,Furniture,,161,50
P0020,Furniture,Furniture,,69,51
P0001,Clothing,Clothing,,88,75
P0002,Clothing,Clothing,,361,142
P0003,Toys,Toys,,200,99
P0004,Electronics,Electronics,,44,107
P0005,Furniture,Furniture,,88,81
P0006,Groceries,Groceries,,299,187
P0007,Electronics,Electronics,,310,176
P0008,Furniture,Furniture,,215,190
P0009,Toys,Toys,,192,70
P0010,Clothing,Clothing,,171,124
P0011,Groceries,Groceries,,30,121
P0012,Toys,Toys,,51,198
P0013,Clothing,Clothing,,105,120
P0014,Groceries,Groceries,,260,127
P0015,Furniture,Furniture,,123,148
P0016,Electronics,Electronics,,79,83
P0017,Clothing,Clothing,,21,22
P0018,Furniture,Furniture,,178,123
P0019,Clothing,Clothing,,82,185
P0020,Clothing,Clothing,,65,171
P0001,Furniture,Furniture,,87,135
P0002,Toys,Toys,,6,176
P0003,Groceries,Groceries,,331,67
P0004,Groceries,Groceries,,46,158
P0005,Electronics,Electronics,,42,123
P0006,Toys,Toys,,9,101
P0007,Electronics,Electronics,,38,195
P0008,Groceries,Groceries,,90,123
P0009,Electronics,Electronics,,64,99
P0010,Clothing,Clothing,,326,101
P0011,Electronics,Electronics,,48,87
P0012,Groceries,Groceries,,16,35
P0013,Clothing,Clothing,,18,196
P0014,Clothing,Clothing,,119,40
P0015,Furniture,Furniture,,321,180
P0016,Furniture,Furniture,,66,151
P0017,Electronics,Electronics,,90,89
P0018,Clothing,Clothing,,80,141
P0019,Toys,Toys,,275,200
P0020,Clothing,Clothing,,196,82
P0001,Groceries,Groceries,,401,196
P0002,Furniture,Furniture,,151,199
P0003,Clothing,Clothing,,60,132
P0004,Furniture,Furniture,,279,32
P0005,Furniture,Furniture,,299,80
P0006,Clothing,Clothing,,427,58
P0007,Groceries,Groceries,,41,61
P0008,Clothing,Clothing,,196,143
P0009,Electronics,Electronics,,59,37
P0010,Groceries,Groceries,,402,135
P0011,Furniture,Furniture,,94,173
P0012,Toys,Toys,,60,131
P0013,Furniture,Furniture,,135,23
P0014,Groceries,Groceries,,28,56
P0015,Toys,Toys,,103,27
P0016,Clothing,Clothing,,140,39
P0017,Electronics,Electronics,,185,53
P0018,Clothing,Clothing,,124,192
P0019,Toys,Toys,,217,72
P0020,Clothing,Clothing,,67,130
P0001,Electronics,Electronics,,118,152
P0002,Electronics,Electronics,,163,30
P0003,Electronics,Electronics,,88,22
P0004,Electronics,Electronics,,292,44
P0005,Groceries,Groceries,,46,158
P0006,Toys,Toys,,158,37
P0007,Toys,Toys,,274,109
P0008,Furniture,Furniture,,87,138
P0009,Toys,Toys,,86,42
P0010,Electronics,Electronics,,172,49
P0011,Groceries,Groceries,,374,83
P0012,Furniture,Furniture,,190,174
P0013,Groceries,Groceries,,171,45
P0014,Furniture,Furniture,,140,157
P0015,Toys,Toys,,226,173
P0016,Electronics,Electronics,,383,31
P0017,Groceries,Groceries,,122,100
P0018,Electronics,Electronics,,113,159
P0019,Groceries,Groceries,,61,85
P0020,Furniture,Furniture,,120,190
P0001,Electronics,Electronics,,41,195
P0002,Groceries,Groceries,,300,102
P0003,Toys,Toys,,373,52
P0004,Electronics,Electronics,,27,44
P0005,Clothing,Clothing,,169,33
P0006,Clothing,Clothing,,123,122
P0007,Clothing,Clothing,,99,128
P0008,Clothing,Clothing,,60,182
P0009,Toys,Toys,,55,61
P0010,Groceries,Groceries,,196,91
P0011,Furniture,Furniture,,82,43
P0012,Toys,Toys,,36,62
P0013,Toys,Toys,,100,42
P0014,Toys,Toys,,50,125
P0015,Clothing,Clothing,,79,148
P0016,Groceries,Groceries,,27,181
P0017,Clothing,Clothing,,108,21
P0018,Clothing,Clothing,,156,74
P0019,Groceries,Groceries,,219,139
P0020,Electronics,Electronics,,60,158
P0001,Toys,Toys,,247,147
P0002,Electronics,Electronics,,161,94
P0003,Clothing,Clothing,,233,70
P0004,Toys,Toys,,61,72
P0005,Groceries,Groceries,,118,22
P0006,Furniture,Furniture,,83,191
P0007,Furniture,Furniture,,200,149
P0008,Clothing,Clothing,,77,167
P0009,Toys,Toys,,175,107
P0010,Furniture,Furniture,,331,64
P0011,Electronics,Electronics,,25,185
P0012,Groceries,Groceries,,150,40
P0013,Clothing,Clothing,,104,149
P0014,Electronics,Electronics,,312,187
P0015,Electronics,Electronics,,81,39
P0016,Toys,Toys,,57,162
P0017,Electronics,Electronics,,118,140
P0018,Furniture,Furniture,,416,170
P0019,Furniture,Furniture,,345,81
P0020,Toys,Toys,,394,122
P0001,Electronics,Electronics,,59,147
P0002,Furniture,Furniture,,64,43
P0003,Electronics,Electronics,,79,200
P0004,Furniture,Furniture,,234,191
P0005,Furniture,Furniture,,9,192
P0006,Furniture,Furniture,,64,132
P0007,Toys,Toys,,107,194
P0008,Clothing,Clothing,,378,72
P0009,Groceries,Groceries,,70,143
P0010,Clothing,Clothing,,5,20
P0011,Electronics,Electronics,,294,149
P0012,Groceries,Groceries,,32,126
P0013,Toys,Toys,,6,58
P0014,Clothing,Clothing,,146,117
P0015,Groceries,Groceries,,119,34
P0016,Furniture,Furniture,,17,95
P0017,Groceries,Groceries,,403,195
P0018,Groceries,Groceries,,195,112
P0019,Furniture,Furniture,,40,177
P0020,Toys,Toys,,268,129
P0001,Clothing,Clothing,,95,171
P0002,Toys,Toys,,8,87
P0003,Furniture,Furniture,,235,122
P0004,Furniture,Furniture,,8,125
P0005,Groceries,Groceries,,185,20
P0006,Toys,Toys,,331,88
P0007,Groceries,Groceries,,473,120
P0008,Clothing,Clothing,,68,134
P0009,Furniture,Furniture,,208,45
P0010,Toys,Toys,,43,149
P0011,Clothing,Clothing,,61,193
P0012,Clothing,Clothing,,179,196
P0013,Clothing,Clothing,,211,135
P0014,Electronics,Electronics,,272,165
P0015,Electronics,Electronics,,11,123
P0016,Clothing,Clothing,,21,71
P0017,Furniture,Furniture,,65,123
P0018,Toys,Toys,,228,59
P0019,Clothing,Clothing,,82,102
P0020,Electronics,Electronics,,162,149
P0001,Furniture,Furniture,,58,62
P0002,Toys,Toys,,221,123
P0003,Toys,Toys,,402,164
P0004,Clothing,Clothing,,54,96
P0005,Groceries,Groceries,,101,66
P0006,Electronics,Electronics,,79,98
P0007,Clothing,Clothing,,160,153
P0008,Electronics,Electronics,,69,87
P0009,Electronics,Electronics,,81,145
P0010,Electronics,Electronics,,12,44
P0011,Toys,Toys,,394,133
P0012,Groceries,Groceries,,5,199
P0013,Toys,Toys,,3,129
P0014,Clothing,Clothing,,4,151
P0015,Toys,Toys,,37,149
P0016,Furniture,Furniture,,29,94
P0017,Furniture,Furniture,,45,81
P0018,Electronics,Electronics,,257,155
P0019,Clothing,Clothing,,197,70
P0020,Groceries,Groceries,,314,54
P0001,Furniture,Furniture,,51,131
P0002,Electronics,Electronics,,125,51
P0003,Clothing,Clothing,,34,42
P0004,Furniture,Furniture,,201,154
P0005,Furniture,Furniture,,125,52
P0006,Electronics,Electronics,,296,127
P0007,Electronics,Electronics,,59,98
P0008,Furniture,Furniture,,375,180
P0009,Groceries,Groceries,,106,39
P0010,Furniture,Furniture,,332,26
P0011,Electronics,Electronics,,27,145
P0012,Groceries,Groceries,,21,78
P0013,Electronics,Electronics,,50,166
P0014,Electronics,Electronics,,80,79
P0015,Electronics,Electronics,,373,115
P0016,Groceries,Groceries,,5,134
P0017,Toys,Toys,,115,28
P0018,Toys,Toys,,342,178
P0019,Clothing,Clothing,,156,113
P0020,Toys,Toys,,3,99
P0001,Toys,Toys,,112,167
P0002,Electronics,Electronics,,73,178
P0003,Electronics,Electronics,,191,83
P0004,Furniture,Furniture,,128,75
P0005,Furniture,Furniture,,162,73
P0006,Groceries,Groceries,,322,180
P0007,Toys,Toys,,96,56
P0008,Clothing,Clothing,,215,137
P0009,Groceries,Groceries,,26,97
P0010,Clothing,Clothing,,19,23
P0011,Toys,Toys,,79,33
P0012,Clothing,Clothing,,182,60
P0013,Clothing,Clothing,,126,76
P0014,Groceries,Groceries,,100,92
P0015,Electronics,Electronics,,128,129
P0016,Furniture,Furniture,,51,83
P0017,Clothing,Clothing,,110,142
P0018,Groceries,Groceries,,37,116
P0019,Groceries,Groceries,,316,71
P0020,Toys,Toys,,137,102
P0001,Electronics,Electronics,,9,190
P0002,Clothing,Clothing,,1,84
P0003,Groceries,Groceries,,322,159
P0004,Clothing,Clothing,,94,71
P0005,Toys,Toys,,158,124
P0006,Furniture,Furniture,,144,157
P0007,Clothing,Clothing,,103,187
P0008,Furniture,Furniture,,56,182
P0009,Toys,Toys,,126,138
P0010,Clothing,Clothing,,103,102
P0011,Clothing,Clothing,,65,149
P0012,Clothing,Clothing,,40,44
P0013,Toys,Toys,,109,123
P0014,Clothing,Clothing,,23,181
P0015,Groceries,Groceries,,113,68
P0016,Clothing,Clothing,,85,174
P0017,Toys,Toys,,43,138
P0018,Groceries,Groceries,,104,150
P0019,Electronics,Electronics,,233,22
P0020,Groceries,Groceries,,245,29
P0001,Groceries,Groceries,,78,180
P0002,Electronics,Electronics,,12,38
P0003,Clothing,Clothing,,64,22
P0004,Furniture,Furniture,,192,99
P0005,Toys,Toys,,48,62
P0006,Groceries,Groceries,,142,83
P0007,Toys,Toys,,64,91
P0008,Electronics,Electronics,,87,72
P0009,Groceries,Groceries,,195,78
P0010,Furniture,Furniture,,6,83
P0011,Electronics,Electronics,,173,195
P0012,Electronics,Electronics,,50,27
P0013,Groceries,Groceries,,331,81
P0014,Toys,Toys,,112,96
