date,product,qty,stock,price
2024-07-01,Juice,17,0,9.07
2024-07-02,Juice,19,0,16.5
2024-07-03,Juice,14,0,12.48
2024-07-04,Juice,19,0,2.81
2024-07-05,Juice,30,0,0.77
2024-07-06,Juice,28,0,15.91
2024-07-07,Juice,11,0,6.27
2024-07-08,Juice,0,0,8.51
2024-07-09,Juice,18,0,5.01
2024-07-10,Juice,17,0,1.58
2024-07-11,Juice,17,0,4.36
2024-07-12,Juice,15,0,7.48
2024-07-13,Juice,11,0,0.66
2024-07-14,Juice,38,0,13.25
2024-07-15,Juice,34,0,8.05
2024-07-16,Juice,16,0,1.55
2024-07-17,Juice,21,0,9.42
2024-07-18,Juice,27,0,2.54
2024-07-19,Juice,21,0,16.54
2024-07-20,Juice,16,0,6.67
2024-07-21,Juice,9,0,8.3
2024-07-22,Juice,20,0,16.13
2024-07-23,Juice,10,0,9.11
2024-07-24,Juice,29,0,14.27
2024-07-25,Juice,19,0,10.06
2024-07-26,Juice,24,0,11.75
2024-07-27,Juice,17,0,4.81
2024-07-28,Juice,26,0,1.36
2024-07-29,Juice,14,0,19.85
2024-07-30,Juice,22,0,8.2
2024-07-31,Juice,17,0,10.1
2024-08-01,Juice,18,0,10.98
2024-08-02,Juice,27,0,1.46
2024-08-03,Juice,13,0,2.72
2024-08-04,Juice,22,0,8.51
2024-08-05,Juice,30,0,3.98
2024-08-06,Juice,27,0,2.05
2024-08-07,Juice,15,0,16.53
2024-08-08,Juice,23,0,15.5
2024-08-09,Juice,6,0,5.62
2024-08-10,Juice,28,0,2.88
2024-08-11,Juice,41,0,7.51
2024-08-12,Juice,22,0,9.77
2024-08-13,Juice,31,0,18.07
2024-08-14,Juice,9,0,3.7
2024-08-15,Juice,11,0,12.69
2024-08-16,Juice,17,0,14.71
2024-08-17,Juice,18,0,19.03
2024-08-18,Juice,22,0,1.73
2024-08-19,Juice,15,0,17.93
2024-08-20,Juice,21,0,10.83
2024-08-21,Juice,27,0,3.43
2024-08-22,Juice,23,0,1.25
2024-08-23,Juice,17,0,3.02
2024-08-24,Juice,25,0,9.63
2024-08-25,Juice,16,0,5.86
2024-08-26,Juice,20,0,1.14
2024-08-27,Juice,27,0,19.66
2024-08-28,Juice,18,0,12.92
2024-08-29,Juice,10,0,18.47
2024-08-30,Juice,20,0,15.27
2024-08-31,Juice,27,0,4.41
2024-09-01,Juice,28,0,4.61
2024-09-02,Juice,11,0,9.05
2024-09-03,Juice,25,0,15.75
2024-09-04,Juice,18,0,15.95
2024-09-05,Juice,31,0,16.85
2024-09-06,Juice,10,0,5.84
2024-09-07,Juice,25,0,6.64
2024-09-08,Juice,17,0,4.59
2024-09-09,Juice,15,0,9.38
2024-09-10,Juice,27,0,2.37
2024-09-11,Juice,29,0,18.49
2024-09-12,Juice,4,0,15.25
2024-09-13,Juice,27,0,5.52
2024-09-14,Juice,19,0,16.87
2024-09-15,Juice,20,0,9.24
2024-09-16,Juice,10,0,13.7
2024-09-17,Juice,24,0,15.56
2024-09-18,Juice,38,0,9.4
2024-09-19,Juice,15,0,17.93
2024-09-20,Juice,29,0,16.13
2024-09-21,Juice,19,0,8.5
2024-09-22,Juice,16,0,16.61
2024-09-23,Juice,8,0,4.94
2024-09-24,Juice,31,0,7.39
2024-09-25,Juice,20,0,13.02
2024-09-26,Juice,16,0,15.99
2024-09-27,Juice,17,0,2.43
2024-09-28,Juice,25,0,7.26
2024-09-29,Juice,16,0,19.47
2024-09-30,Juice,12,0,14.3
2024-10-01,Juice,19,0,1.11
2024-10-02,Juice,18,0,19.23
2024-10-03,Juice,18,0,14.02
2024-10-04,Juice,16,0,7.06
2024-10-05,Juice,30,0,5.07
2024-10-06,Juice,42,0,12.82
2024-10-07,Juice,11,0,5.51
2024-10-08,Juice,3,0,9.26
2024-10-09,Juice,18,0,11.63
2024-10-10,Juice,4,0,14.79
2024-10-11,Juice,8,0,13.87
2024-10-12,Juice,15,0,12.39
2024-10-13,Juice,25,0,11.91
2024-10-14,Juice,18,0,6.62
2024-10-15,Juice,1,0,3.27
2024-10-16,Juice,17,0,13.82
2024-10-17,Juice,18,0,13.38
2024-10-18,Juice,18,0,11.92
2024-10-19,Juice,28,0,19.53
2024-10-20,Juice,27,0,2.12
2024-10-21,Juice,20,0,4.23
2024-10-22,Juice,36,0,16.42
2024-10-23,Juice,8,0,19.77
2024-10-24,Juice,15,0,16.12
2024-10-25,Juice,18,0,12.29
2024-10-26,Juice,19,0,14.98
2024-10-27,Juice,8,0,15.52
2024-10-28,Juice,4,0,19.49
2024-10-29,Juice,19,0,13.44
2024-10-30,Juice,7,0,14.76
2024-10-31,Juice,14,0,5.22
2024-11-01,Juice,20,0,6.15
2024-11-02,Juice,9,0,12.76
2024-11-03,Juice,22,0,6.02
2024-11-04,Juice,13,0,0.5
2024-11-05,Juice,17,0,15.68
2024-11-06,Juice,24,0,12.37
2024-11-07,Juice,19,0,13.79
2024-11-08,Juice,22,0,1.74
2024-11-09,Juice,23,0,11.01
2024-11-10,Juice,19,0,6.11
2024-11-11,Juice,22,0,13.07
2024-11-12,Juice,14,0,7.79
2024-11-13,Juice,23,0,6.76
2024-11-14,Juice,18,0,5.42
2024-11-15,Juice,30,0,2.51
2024-11-16,Juice,21,0,18.89
2024-11-17,Juice,15,0,14.38
2024-11-18,Juice,24,0,8.01
2024-11-19,Juice,30,0,19.27
2024-11-20,Juice,16,0,2.97
2024-11-21,Juice,14,0,7.84
2024-11-22,Juice,0,0,7.58
2024-11-23,Juice,21,0,9.01
2024-11-24,Juice,17,0,4.3
2024-11-25,Juice,24,0,9.98
2024-11-26,Juice,24,0,6.32
2024-11-27,Juice,8,0,5.1
2024-11-28,Juice,27,0,14.75
2024-11-29,Juice,13,0,5.2
2024-11-30,Juice,16,0,18.75
2024-12-01,Juice,1,0,17.53
2024-12-02,Juice,22,0,8.2
2024-12-03,Juice,11,0,7.87
2024-12-04,Juice,15,0,6.68
2024-12-05,Juice,10,0,11.76
2024-12-06,Juice,27,0,1.78
2024-12-07,Juice,16,0,18.77
2024-12-08,Juice,9,0,7.86
2024-12-09,Juice,10,0,2.98
2024-12-10,Juice,26,0,1.64
2024-12-11,Juice,13,0,3.89
2024-12-12,Juice,16,0,15.33
2024-12-13,Juice,20,0,7.9
2024-12-14,Juice,17,0,10.38
2024-12-15,Juice,5,0,6.25
2024-12-16,Juice,24,0,14.8
2024-12-17,Juice,18,0,2.4
2024-12-18,Juice,22,0,18.01
2024-12-19,Juice,25,0,7.51
2024-12-20,Juice,3,0,2.95
2024-12-21,Juice,25,0,4.46
2024-12-22,Juice,39,0,9.31
2024-12-23,Juice,23,0,2.39
2024-12-24,Juice,30,0,11.19
2024-12-25,Juice,27,0,12.77
2024-12-26,Juice,25,0,3.48
2024-12-27,Juice,27,0,0.98
2024-12-28,Juice,29,0,8.53
2024-12-29,Juice,29,0,4.71
2024-12-30,Juice,10,0,12.02
